§ttbid,delayTime,epic,expiry,high,instrumentName,instrumentType,lotSize,low,marketStatus,netChange,offer,otcTradeable,percentageChange,scalingFactor,streamingPricesAvailable,updateTime,updateTimeUTC
56.0,0,OP.D.DOW5.24000P.IP,FEB-20,82.0,Wall Street 24000 PUT,OPT_INDICES,10,56.0,TRADEABLE,28124.0,69.0,True,0.1,1,True,4886000,02:21:26
3703.0,0,OP.D.DOW5.24500C.IP,FEB-20,3738.0,Wall Street 24500 CALL,OPT_INDICES,10,3598.0,TRADEABLE,28124.0,3721.0,True,0.1,1,True,4949000,02:22:29
79.0,0,OP.D.DOW5.24500P.IP,FEB-20,112.0,Wall Street 24500 PUT,OPT_INDICES,10,78.0,TRADEABLE,28124.0,96.0,True,0.1,1,True,4895000,02:21:35
3230.0,0,OP.D.DOW5.25000C.IP,FEB-20,3264.0,Wall Street 25000 CALL,OPT_INDICES,10,3128.0,TRADEABLE,28124.0,3248.0,True,0.1,1,True,4895000,02:21:35
105.0,0,OP.D.DOW5.25000P.IP,FEB-20,142.0,Wall Street 25000 PUT,OPT_INDICES,10,104.0,TRADEABLE,28124.0,123.0,True,0.1,1,True,3080000,01:51:20
2763.0,0,OP.D.DOW5.25500C.IP,FEB-20,2797.0,Wall Street 25500 CALL,OPT_INDICES,10,2666.0,TRADEABLE,28124.0,2781.0,True,0.1,1,True,4949000,02:22:29
139.0,0,OP.D.DOW5.25500P.IP,FEB-20,180.0,Wall Street 25500 PUT,OPT_INDICES,10,137.0,TRADEABLE,28124.0,157.0,True,0.1,1,True,4514000,02:15:14
2308.0,0,OP.D.DOW5.26000C.IP,FEB-20,2342.0,Wall Street 26000 CALL,OPT_INDICES,10,2217.0,TRADEABLE,28124.0,2326.0,True,0.1,1,True,4949000,02:22:29
184.0,0,OP.D.DOW5.26000P.IP,FEB-20,231.0,Wall Street 26000 PUT,OPT_INDICES,10,182.0,TRADEABLE,28124.0,202.0,True,0.1,1,True,4940000,02:22:20
1869.0,0,OP.D.DOW5.26500C.IP,FEB-20,1902.0,Wall Street 26500 CALL,OPT_INDICES,10,1786.0,TRADEABLE,28124.0,1887.0,True,0.1,1,True,4940000,02:22:20
244.0,0,OP.D.DOW5.26500P.IP,FEB-20,299.0,Wall Street 26500 PUT,OPT_INDICES,10,242.0,TRADEABLE,28124.0,262.0,True,0.1,1,True,4895000,02:21:35
1450.0,0,OP.D.DOW5.27000C.IP,FEB-20,1482.0,Wall Street 27000 CALL,OPT_INDICES,10,1376.0,TRADEABLE,28124.0,1468.0,True,0.1,1,True,4940000,02:22:20
326.0,0,OP.D.DOW5.27000P.IP,FEB-20,389.0,Wall Street 27000 PUT,OPT_INDICES,10,322.0,TRADEABLE,28124.0,344.0,True,0.1,1,True,4949000,02:22:29
1060.0,0,OP.D.DOW5.27500C.IP,FEB-20,1090.0,Wall Street 27500 CALL,OPT_INDICES,10,998.0,TRADEABLE,28124.0,1078.0,True,0.1,1,True,4949000,02:22:29
436.0,0,OP.D.DOW5.27500P.IP,FEB-20,511.0,Wall Street 27500 PUT,OPT_INDICES,10,430.0,TRADEABLE,28124.0,454.0,True,0.1,1,True,4940000,02:22:20
712.0,0,OP.D.DOW5.28000C.IP,FEB-20,741.0,Wall Street 28000 CALL,OPT_INDICES,10,663.0,TRADEABLE,28124.0,730.0,True,0.1,1,True,4949000,02:22:29
588.0,0,OP.D.DOW5.28000P.IP,FEB-20,677.0,Wall Street 28000 PUT,OPT_INDICES,10,581.0,TRADEABLE,28124.0,606.0,True,0.1,1,True,4940000,02:22:20
426.0,0,OP.D.DOW5.28500C.IP,FEB-20,452.0,Wall Street 28500 CALL,OPT_INDICES,10,391.0,TRADEABLE,28124.0,444.0,True,0.1,1,True,4949000,02:22:29
802.0,0,OP.D.DOW5.28500P.IP,FEB-20,906.0,Wall Street 28500 PUT,OPT_INDICES,10,792.0,TRADEABLE,28124.0,820.0,True,0.1,1,True,4940000,02:22:20
212.0,0,OP.D.DOW5.29000C.IP,FEB-20,235.0,Wall Street 29000 CALL,OPT_INDICES,10,189.0,TRADEABLE,28124.0,230.0,True,0.1,1,True,4862000,02:21:02
1087.0,0,OP.D.DOW5.29000P.IP,FEB-20,1206.0,Wall Street 29000 PUT,OPT_INDICES,10,1075.0,TRADEABLE,28124.0,1105.0,True,0.1,1,True,4895000,02:21:35
89.0,0,OP.D.DOW5.29500C.IP,FEB-20,110.0,Wall Street 29500 CALL,OPT_INDICES,10,79.0,TRADEABLE,28124.0,107.0,True,0.1,1,True,4514000,02:15:14
1465.0,0,OP.D.DOW5.29500P.IP,FEB-20,1595.0,Wall Street 29500 PUT,OPT_INDICES,10,1450.0,TRADEABLE,28124.0,1483.0,True,0.1,1,True,4949000,02:22:29
0.0,0,OP.D.DOW2.20000P.IP,JAN-20,12.0,Wall Street 20000 PUT,OPT_INDICES,10,0.0,TRADEABLE,28138.0,12.0,True,0.15,1,True,72900000,21:15:00
0.0,0,OP.D.DOW2.20500P.IP,JAN-20,12.0,Wall Street 20500 PUT,OPT_INDICES,10,0.0,TRADEABLE,28138.0,12.0,True,0.15,1,True,72900000,21:15:00
0.0,0,OP.D.DOW2.21000P.IP,JAN-20,12.0,Wall Street 21000 PUT,OPT_INDICES,10,0.0,TRADEABLE,28138.0,12.0,True,0.15,1,True,72900000,21:15:00
0.0,0,OP.D.DOW2.21500P.IP,JAN-20,12.0,Wall Street 21500 PUT,OPT_INDICES,10,0.0,TRADEABLE,28138.0,12.0,True,0.15,1,True,72900000,21:15:00
0.0,0,OP.D.DOW2.22000P.IP,JAN-20,12.0,Wall Street 22000 PUT,OPT_INDICES,10,0.0,TRADEABLE,28138.0,12.0,True,0.15,1,True,72900000,21:15:00
0.0,0,OP.D.DOW2.22500P.IP,JAN-20,12.0,Wall Street 22500 PUT,OPT_INDICES,10,0.0,TRADEABLE,28138.0,12.0,True,0.15,1,True,72900000,21:15:00
0.0,0,OP.D.DOW2.23000P.IP,JAN-20,13.0,Wall Street 23000 PUT,OPT_INDICES,10,0.0,TRADEABLE,28140.0,12.0,True,0.15,1,True,72900000,21:15:00
3.0,0,OP.D.DOW2.23500P.IP,JAN-20,17.0,Wall Street 23500 PUT,OPT_INDICES,10,3.0,TRADEABLE,28140.0,15.0,True,0.15,1,True,72900000,21:15:00
8.0,0,OP.D.DOW2.24000P.IP,JAN-20,24.0,Wall Street 24000 PUT,OPT_INDICES,10,8.0,TRADEABLE,28140.0,20.0,True,0.15,1,True,-1207000,00:39:53
3655.0,0,OP.D.DOW2.24500C.IP,JAN-20,3688.0,Wall Street 24500 CALL,OPT_INDICES,10,3538.0,TRADEABLE,28140.0,3673.0,True,0.15,1,True,5005000,02:23:25
17.0,0,OP.D.DOW2.24500P.IP,JAN-20,35.0,Wall Street 24500 PUT,OPT_INDICES,10,17.0,TRADEABLE,28140.0,29.0,True,0.15,1,True,2408000,01:40:08
3167.0,0,OP.D.DOW2.25000C.IP,JAN-20,3200.0,Wall Street 25000 CALL,OPT_INDICES,10,3053.0,TRADEABLE,28140.0,3185.0,True,0.15,1,True,5005000,02:23:25
29.0,0,OP.D.DOW2.25000P.IP,JAN-20,49.0,Wall Street 25000 PUT,OPT_INDICES,10,29.0,TRADEABLE,28140.0,41.0,True,0.15,1,True,4724000,02:18:44
2685.0,0,OP.D.DOW2.25500C.IP,JAN-20,2718.0,Wall Street 25500 CALL,OPT_INDICES,10,2575.0,TRADEABLE,28140.0,2703.0,True,0.15,1,True,5005000,02:23:25
48.0,0,OP.D.DOW2.25500P.IP,JAN-20,72.0,Wall Street 25500 PUT,OPT_INDICES,10,47.0,TRADEABLE,28140.0,60.0,True,0.15,1,True,3094000,01:51:34
2213.0,0,OP.D.DOW2.26000C.IP,JAN-20,2246.0,Wall Street 26000 CALL,OPT_INDICES,10,2108.0,TRADEABLE,28140.0,2231.0,True,0.15,1,True,5005000,02:23:25
74.0,0,OP.D.DOW2.26000P.IP,JAN-20,108.0,Wall Street 26000 PUT,OPT_INDICES,10,73.0,TRADEABLE,28140.0,90.0,True,0.15,1,True,4861000,02:21:01
1757.0,0,OP.D.DOW2.26500C.IP,JAN-20,1789.0,Wall Street 26500 CALL,OPT_INDICES,10,1660.0,TRADEABLE,28140.0,1775.0,True,0.15,1,True,5005000,02:23:25
117.0,0,OP.D.DOW2.26500P.IP,JAN-20,159.0,Wall Street 26500 PUT,OPT_INDICES,10,115.0,TRADEABLE,28140.0,135.0,True,0.15,1,True,3812000,02:03:32
1316.0,0,OP.D.DOW2.27000C.IP,JAN-20,1347.0,Wall Street 27000 CALL,OPT_INDICES,10,1226.0,TRADEABLE,28140.0,1334.0,True,0.15,1,True,5005000,02:23:25
175.0,0,OP.D.DOW2.27000P.IP,JAN-20,226.0,Wall Street 27000 PUT,OPT_INDICES,10,173.0,TRADEABLE,28140.0,193.0,True,0.15,1,True,4997000,02:23:17
900.0,0,OP.D.DOW2.27500C.IP,JAN-20,930.0,Wall Street 27500 CALL,OPT_INDICES,10,823.0,TRADEABLE,28140.0,918.0,True,0.15,1,True,5005000,02:23:25
260.0,0,OP.D.DOW2.27500P.IP,JAN-20,323.0,Wall Street 27500 PUT,OPT_INDICES,10,256.0,TRADEABLE,28140.0,278.0,True,0.15,1,True,4894000,02:21:34
534.0,0,OP.D.DOW2.28000C.IP,JAN-20,562.0,Wall Street 28000 CALL,OPT_INDICES,10,475.0,TRADEABLE,28140.0,552.0,True,0.15,1,True,5005000,02:23:25
393.0,0,OP.D.DOW2.28000P.IP,JAN-20,474.0,Wall Street 28000 PUT,OPT_INDICES,10,387.0,TRADEABLE,28140.0,411.0,True,0.15,1,True,4997000,02:23:17
258.0,0,OP.D.DOW2.28500C.IP,JAN-20,282.0,Wall Street 28500 CALL,OPT_INDICES,10,221.0,TRADEABLE,28141.0,276.0,True,0.15,1,True,4997000,02:23:17
617.0,0,OP.D.DOW2.28500P.IP,JAN-20,721.0,Wall Street 28500 PUT,OPT_INDICES,10,608.0,TRADEABLE,28141.0,635.0,True,0.15,1,True,4997000,02:23:17
85.0,0,OP.D.DOW2.29000C.IP,JAN-20,106.0,Wall Street 29000 CALL,OPT_INDICES,10,69.0,TRADEABLE,28141.0,103.0,True,0.15,1,True,5008000,02:23:28
17.0,0,OP.D.DOW2.29500C.IP,JAN-20,30.0,Wall Street 29500 CALL,OPT_INDICES,10,13.0,TRADEABLE,28141.0,29.0,True,0.15,1,True,3068000,01:51:08
1373.0,0,OP.D.DOW2.29500P.IP,JAN-20,1509.0,Wall Street 29500 PUT,OPT_INDICES,10,1359.0,TRADEABLE,28141.0,1391.0,True,0.15,1,True,5008000,02:23:28
0.0,0,OP.D.DOW2.30000C.IP,JAN-20,12.0,Wall Street 30000 CALL,OPT_INDICES,10,0.0,TRADEABLE,28141.0,12.0,True,0.15,1,True,72900000,21:15:00
0.0,0,OP.D.DOW3.15000P.IP,JUN-20,14.0,Wall Street 15000 PUT,OPT_INDICES,10,0.0,TRADEABLE,28082.0,14.0,True,-0.06,1,True,72900000,21:15:00
2.0,0,OP.D.DOW3.15500P.IP,JUN-20,17.0,Wall Street 15500 PUT,OPT_INDICES,10,2.0,TRADEABLE,28082.0,16.0,True,-0.06,1,True,72900000,21:15:00
4.0,0,OP.D.DOW3.16000P.IP,JUN-20,20.0,Wall Street 16000 PUT,OPT_INDICES,10,4.0,TRADEABLE,28082.0,18.0,True,-0.06,1,True,72900000,21:15:00
7.0,0,OP.D.DOW3.16500P.IP,JUN-20,23.0,Wall Street 16500 PUT,OPT_INDICES,10,7.0,TRADEABLE,28082.0,21.0,True,-0.06,1,True,72900000,21:15:00
11.0,0,OP.D.DOW3.17000P.IP,JUN-20,27.0,Wall Street 17000 PUT,OPT_INDICES,10,11.0,TRADEABLE,28082.0,25.0,True,-0.06,1,True,72900000,21:15:00
16.0,0,OP.D.DOW3.17500P.IP,JUN-20,33.0,Wall Street 17500 PUT,OPT_INDICES,10,16.0,TRADEABLE,28082.0,30.0,True,-0.06,1,True,72900000,21:15:00
22.0,0,OP.D.DOW3.18000P.IP,JUN-20,39.0,Wall Street 18000 PUT,OPT_INDICES,10,22.0,TRADEABLE,28082.0,36.0,True,-0.06,1,True,72900000,21:15:00
29.0,0,OP.D.DOW3.18500P.IP,JUN-20,47.0,Wall Street 18500 PUT,OPT_INDICES,10,29.0,TRADEABLE,28082.0,43.0,True,-0.06,1,True,72900000,21:15:00
38.0,0,OP.D.DOW3.19000P.IP,JUN-20,57.0,Wall Street 19000 PUT,OPT_INDICES,10,38.0,TRADEABLE,28082.0,52.0,True,-0.06,1,True,72900000,21:15:00
48.0,0,OP.D.DOW3.19500P.IP,JUN-20,68.0,Wall Street 19500 PUT,OPT_INDICES,10,48.0,TRADEABLE,28082.0,62.0,True,-0.06,1,True,2461000,01:41:01
61.0,0,OP.D.DOW3.20000P.IP,JUN-20,82.0,Wall Street 20000 PUT,OPT_INDICES,10,61.0,TRADEABLE,28082.0,75.0,True,-0.06,1,True,72900000,21:15:00
75.0,0,OP.D.DOW3.20500P.IP,JUN-20,101.0,Wall Street 20500 PUT,OPT_INDICES,10,74.0,TRADEABLE,28082.0,91.0,True,-0.06,1,True,3068000,01:51:08
91.0,0,OP.D.DOW3.21000P.IP,JUN-20,122.0,Wall Street 21000 PUT,OPT_INDICES,10,91.0,TRADEABLE,28082.0,111.0,True,-0.06,1,True,2579000,01:42:59
112.0,0,OP.D.DOW3.21500P.IP,JUN-20,146.0,Wall Street 21500 PUT,OPT_INDICES,10,111.0,TRADEABLE,28082.0,134.0,True,-0.06,1,True,3091000,01:51:31
137.0,0,OP.D.DOW3.22000P.IP,JUN-20,174.0,Wall Street 22000 PUT,OPT_INDICES,10,137.0,TRADEABLE,28082.0,159.0,True,-0.06,1,True,4996000,02:23:16
168.0,0,OP.D.DOW3.22500P.IP,JUN-20,207.0,Wall Street 22500 PUT,OPT_INDICES,10,167.0,TRADEABLE,28082.0,190.0,True,-0.06,1,True,4417000,02:13:37
205.0,0,OP.D.DOW3.23000P.IP,JUN-20,246.0,Wall Street 23000 PUT,OPT_INDICES,10,203.0,TRADEABLE,28082.0,227.0,True,-0.06,1,True,5005000,02:23:25
248.0,0,OP.D.DOW3.23500P.IP,JUN-20,293.0,Wall Street 23500 PUT,OPT_INDICES,10,247.0,TRADEABLE,28082.0,270.0,True,-0.06,1,True,3091000,01:51:31
299.0,0,OP.D.DOW3.24000P.IP,JUN-20,348.0,Wall Street 24000 PUT,OPT_INDICES,10,298.0,TRADEABLE,28082.0,321.0,True,-0.06,1,True,4894000,02:21:34
3942.0,0,OP.D.DOW3.24500C.IP,JUN-20,3977.0,Wall Street 24500 CALL,OPT_INDICES,10,3850.0,TRADEABLE,28082.0,3964.0,True,-0.06,1,True,4996000,02:23:16
360.0,0,OP.D.DOW3.24500P.IP,JUN-20,413.0,Wall Street 24500 PUT,OPT_INDICES,10,358.0,TRADEABLE,28082.0,382.0,True,-0.06,1,True,4885000,02:21:25
3855.0,0,OP.D.DOW3.24600C.IP,JUN-20,3890.0,Wall Street 24600 CALL,OPT_INDICES,10,3764.0,TRADEABLE,28082.0,3877.0,True,-0.06,1,True,4996000,02:23:16
373.0,0,OP.D.DOW3.24600P.IP,JUN-20,426.0,Wall Street 24600 PUT,OPT_INDICES,10,371.0,TRADEABLE,28082.0,395.0,True,-0.06,1,True,4885000,02:21:25
3768.0,0,OP.D.DOW3.24700C.IP,JUN-20,3803.0,Wall Street 24700 CALL,OPT_INDICES,10,3678.0,TRADEABLE,28082.0,3790.0,True,-0.06,1,True,5005000,02:23:25
386.0,0,OP.D.DOW3.24700P.IP,JUN-20,440.0,Wall Street 24700 PUT,OPT_INDICES,10,384.0,TRADEABLE,28082.0,408.0,True,-0.06,1,True,4975000,02:22:55
3682.0,0,OP.D.DOW3.24800C.IP,JUN-20,3717.0,Wall Street 24800 CALL,OPT_INDICES,10,3592.0,TRADEABLE,28082.0,3704.0,True,-0.06,1,True,5008000,02:23:28
400.0,0,OP.D.DOW3.24800P.IP,JUN-20,455.0,Wall Street 24800 PUT,OPT_INDICES,10,398.0,TRADEABLE,28082.0,422.0,True,-0.06,1,True,4885000,02:21:25
3596.0,0,OP.D.DOW3.24900C.IP,JUN-20,3631.0,Wall Street 24900 CALL,OPT_INDICES,10,3508.0,TRADEABLE,28082.0,3618.0,True,-0.06,1,True,4996000,02:23:16
414.0,0,OP.D.DOW3.24900P.IP,JUN-20,470.0,Wall Street 24900 PUT,OPT_INDICES,10,412.0,TRADEABLE,28082.0,436.0,True,-0.06,1,True,4894000,02:21:34
3511.0,0,OP.D.DOW3.25000C.IP,JUN-20,3545.0,Wall Street 25000 CALL,OPT_INDICES,10,3423.0,TRADEABLE,28082.0,3533.0,True,-0.06,1,True,5008000,02:23:28
429.0,0,OP.D.DOW3.25000P.IP,JUN-20,486.0,Wall Street 25000 PUT,OPT_INDICES,10,426.0,TRADEABLE,28082.0,451.0,True,-0.06,1,True,4723000,02:18:43
3426.0,0,OP.D.DOW3.25100C.IP,JUN-20,3460.0,Wall Street 25100 CALL,OPT_INDICES,10,3339.0,TRADEABLE,28082.0,3448.0,True,-0.06,1,True,5008000,02:23:28
444.0,0,OP.D.DOW3.25100P.IP,JUN-20,502.0,Wall Street 25100 PUT,OPT_INDICES,10,441.0,TRADEABLE,28082.0,466.0,True,-0.06,1,True,4885000,02:21:25
3341.0,0,OP.D.DOW3.25200C.IP,JUN-20,3376.0,Wall Street 25200 CALL,OPT_INDICES,10,3256.0,TRADEABLE,28082.0,3363.0,True,-0.06,1,True,5005000,02:23:25
459.0,0,OP.D.DOW3.25200P.IP,JUN-20,518.0,Wall Street 25200 PUT,OPT_INDICES,10,457.0,TRADEABLE,28082.0,481.0,True,-0.06,1,True,4996000,02:23:16
3257.0,0,OP.D.DOW3.25300C.IP,JUN-20,3292.0,Wall Street 25300 CALL,OPT_INDICES,10,3173.0,TRADEABLE,28082.0,3279.0,True,-0.06,1,True,5005000,02:23:25
475.0,0,OP.D.DOW3.25300P.IP,JUN-20,535.0,Wall Street 25300 PUT,OPT_INDICES,10,473.0,TRADEABLE,28082.0,497.0,True,-0.06,1,True,5008000,02:23:28
3174.0,0,OP.D.DOW3.25400C.IP,JUN-20,3209.0,Wall Street 25400 CALL,OPT_INDICES,10,3091.0,TRADEABLE,28082.0,3196.0,True,-0.06,1,True,5005000,02:23:25
492.0,0,OP.D.DOW3.25400P.IP,JUN-20,553.0,Wall Street 25400 PUT,OPT_INDICES,10,490.0,TRADEABLE,28082.0,514.0,True,-0.06,1,True,4996000,02:23:16
3091.0,0,OP.D.DOW3.25500C.IP,JUN-20,3126.0,Wall Street 25500 CALL,OPT_INDICES,10,3009.0,TRADEABLE,28082.0,3113.0,True,-0.06,1,True,5005000,02:23:25
509.0,0,OP.D.DOW3.25500P.IP,JUN-20,572.0,Wall Street 25500 PUT,OPT_INDICES,10,507.0,TRADEABLE,28082.0,531.0,True,-0.06,1,True,5008000,02:23:28
3009.0,0,OP.D.DOW3.25600C.IP,JUN-20,3043.0,Wall Street 25600 CALL,OPT_INDICES,10,2928.0,TRADEABLE,28082.0,3031.0,True,-0.06,1,True,5005000,02:23:25
527.0,0,OP.D.DOW3.25600P.IP,JUN-20,590.0,Wall Street 25600 PUT,OPT_INDICES,10,524.0,TRADEABLE,28082.0,549.0,True,-0.06,1,True,4996000,02:23:16
2928.0,0,OP.D.DOW3.25700C.IP,JUN-20,2962.0,Wall Street 25700 CALL,OPT_INDICES,10,2848.0,TRADEABLE,28082.0,2950.0,True,-0.06,1,True,5008000,02:23:28
546.0,0,OP.D.DOW3.25700P.IP,JUN-20,610.0,Wall Street 25700 PUT,OPT_INDICES,10,543.0,TRADEABLE,28082.0,568.0,True,-0.06,1,True,4889000,02:21:29
2847.0,0,OP.D.DOW3.25800C.IP,JUN-20,2881.0,Wall Street 25800 CALL,OPT_INDICES,10,2768.0,TRADEABLE,28082.0,2869.0,True,-0.06,1,True,5008000,02:23:28
565.0,0,OP.D.DOW3.25800P.IP,JUN-20,630.0,Wall Street 25800 PUT,OPT_INDICES,10,562.0,TRADEABLE,28082.0,587.0,True,-0.06,1,True,4889000,02:21:29
2766.0,0,OP.D.DOW3.25900C.IP,JUN-20,2800.0,Wall Street 25900 CALL,OPT_INDICES,10,2689.0,TRADEABLE,28082.0,2788.0,True,-0.06,1,True,5005000,02:23:25
584.0,0,OP.D.DOW3.25900P.IP,JUN-20,651.0,Wall Street 25900 PUT,OPT_INDICES,10,581.0,TRADEABLE,28082.0,606.0,True,-0.06,1,True,5008000,02:23:28
2687.0,0,OP.D.DOW3.26000C.IP,JUN-20,2721.0,Wall Street 26000 CALL,OPT_INDICES,10,2610.0,TRADEABLE,28082.0,2709.0,True,-0.06,1,True,5008000,02:23:28
605.0,0,OP.D.DOW3.26000P.IP,JUN-20,673.0,Wall Street 26000 PUT,OPT_INDICES,10,601.0,TRADEABLE,28082.0,627.0,True,-0.06,1,True,4894000,02:21:34
2608.0,0,OP.D.DOW3.26100C.IP,JUN-20,2641.0,Wall Street 26100 CALL,OPT_INDICES,10,2532.0,TRADEABLE,28082.0,2630.0,True,-0.06,1,True,5008000,02:23:28
626.0,0,OP.D.DOW3.26100P.IP,JUN-20,695.0,Wall Street 26100 PUT,OPT_INDICES,10,622.0,TRADEABLE,28082.0,648.0,True,-0.06,1,True,4894000,02:21:34
2530.0,0,OP.D.DOW3.26200C.IP,JUN-20,2563.0,Wall Street 26200 CALL,OPT_INDICES,10,2455.0,TRADEABLE,28082.0,2552.0,True,-0.06,1,True,5008000,02:23:28
648.0,0,OP.D.DOW3.26200P.IP,JUN-20,718.0,Wall Street 26200 PUT,OPT_INDICES,10,644.0,TRADEABLE,28082.0,670.0,True,-0.06,1,True,5005000,02:23:25
2452.0,0,OP.D.DOW3.26300C.IP,JUN-20,2485.0,Wall Street 26300 CALL,OPT_INDICES,10,2379.0,TRADEABLE,28082.0,2474.0,True,-0.06,1,True,4996000,02:23:16
670.0,0,OP.D.DOW3.26300P.IP,JUN-20,742.0,Wall Street 26300 PUT,OPT_INDICES,10,666.0,TRADEABLE,28082.0,692.0,True,-0.06,1,True,4981000,02:23:01
2375.0,0,OP.D.DOW3.26400C.IP,JUN-20,2408.0,Wall Street 26400 CALL,OPT_INDICES,10,2304.0,TRADEABLE,28082.0,2397.0,True,-0.06,1,True,5005000,02:23:25
693.0,0,OP.D.DOW3.26400P.IP,JUN-20,766.0,Wall Street 26400 PUT,OPT_INDICES,10,689.0,TRADEABLE,28082.0,715.0,True,-0.06,1,True,4996000,02:23:16
2299.0,0,OP.D.DOW3.26500C.IP,JUN-20,2332.0,Wall Street 26500 CALL,OPT_INDICES,10,2229.0,TRADEABLE,28082.0,2321.0,True,-0.06,1,True,5005000,02:23:25
717.0,0,OP.D.DOW3.26500P.IP,JUN-20,791.0,Wall Street 26500 PUT,OPT_INDICES,10,713.0,TRADEABLE,28082.0,739.0,True,-0.06,1,True,4996000,02:23:16
2224.0,0,OP.D.DOW3.26600C.IP,JUN-20,2257.0,Wall Street 26600 CALL,OPT_INDICES,10,2154.0,TRADEABLE,28082.0,2246.0,True,-0.06,1,True,4996000,02:23:16
742.0,0,OP.D.DOW3.26600P.IP,JUN-20,817.0,Wall Street 26600 PUT,OPT_INDICES,10,738.0,TRADEABLE,28082.0,764.0,True,-0.06,1,True,4981000,02:23:01
2148.0,0,OP.D.DOW3.26700C.IP,JUN-20,2180.0,Wall Street 26700 CALL,OPT_INDICES,10,2078.0,TRADEABLE,28082.0,2170.0,True,-0.06,1,True,5008000,02:23:28
766.0,0,OP.D.DOW3.26700P.IP,JUN-20,841.0,Wall Street 26700 PUT,OPT_INDICES,10,761.0,TRADEABLE,28082.0,788.0,True,-0.06,1,True,5005000,02:23:25
2071.0,0,OP.D.DOW3.26800C.IP,JUN-20,2104.0,Wall Street 26800 CALL,OPT_INDICES,10,2003.0,TRADEABLE,28082.0,2093.0,True,-0.06,1,True,4996000,02:23:16
789.0,0,OP.D.DOW3.26800P.IP,JUN-20,866.0,Wall Street 26800 PUT,OPT_INDICES,10,785.0,TRADEABLE,28082.0,811.0,True,-0.06,1,True,4996000,02:23:16
1995.0,0,OP.D.DOW3.26900C.IP,JUN-20,2028.0,Wall Street 26900 CALL,OPT_INDICES,10,1929.0,TRADEABLE,28082.0,2017.0,True,-0.06,1,True,5005000,02:23:25
813.0,0,OP.D.DOW3.26900P.IP,JUN-20,891.0,Wall Street 26900 PUT,OPT_INDICES,10,809.0,TRADEABLE,28082.0,835.0,True,-0.06,1,True,5008000,02:23:28
1921.0,0,OP.D.DOW3.27000C.IP,JUN-20,1953.0,Wall Street 27000 CALL,OPT_INDICES,10,1855.0,TRADEABLE,28082.0,1943.0,True,-0.06,1,True,5008000,02:23:28
839.0,0,OP.D.DOW3.27000P.IP,JUN-20,917.0,Wall Street 27000 PUT,OPT_INDICES,10,834.0,TRADEABLE,28082.0,861.0,True,-0.06,1,True,5005000,02:23:25
1847.0,0,OP.D.DOW3.27100C.IP,JUN-20,1879.0,Wall Street 27100 CALL,OPT_INDICES,10,1782.0,TRADEABLE,28082.0,1869.0,True,-0.06,1,True,5008000,02:23:28
865.0,0,OP.D.DOW3.27100P.IP,JUN-20,945.0,Wall Street 27100 PUT,OPT_INDICES,10,860.0,TRADEABLE,28082.0,887.0,True,-0.06,1,True,4963000,02:22:43
1774.0,0,OP.D.DOW3.27200C.IP,JUN-20,1806.0,Wall Street 27200 CALL,OPT_INDICES,10,1711.0,TRADEABLE,28082.0,1796.0,True,-0.06,1,True,5008000,02:23:28
892.0,0,OP.D.DOW3.27200P.IP,JUN-20,973.0,Wall Street 27200 PUT,OPT_INDICES,10,887.0,TRADEABLE,28082.0,914.0,True,-0.06,1,True,5005000,02:23:25
1702.0,0,OP.D.DOW3.27300C.IP,JUN-20,1733.0,Wall Street 27300 CALL,OPT_INDICES,10,1640.0,TRADEABLE,28082.0,1724.0,True,-0.06,1,True,5008000,02:23:28
920.0,0,OP.D.DOW3.27300P.IP,JUN-20,1002.0,Wall Street 27300 PUT,OPT_INDICES,10,914.0,TRADEABLE,28082.0,942.0,True,-0.06,1,True,5005000,02:23:25
1630.0,0,OP.D.DOW3.27400C.IP,JUN-20,1662.0,Wall Street 27400 CALL,OPT_INDICES,10,1570.0,TRADEABLE,28082.0,1652.0,True,-0.06,1,True,5005000,02:23:25
948.0,0,OP.D.DOW3.27400P.IP,JUN-20,1032.0,Wall Street 27400 PUT,OPT_INDICES,10,943.0,TRADEABLE,28082.0,970.0,True,-0.06,1,True,5008000,02:23:28
1560.0,0,OP.D.DOW3.27500C.IP,JUN-20,1592.0,Wall Street 27500 CALL,OPT_INDICES,10,1501.0,TRADEABLE,28082.0,1582.0,True,-0.06,1,True,5005000,02:23:25
978.0,0,OP.D.DOW3.27500P.IP,JUN-20,1064.0,Wall Street 27500 PUT,OPT_INDICES,10,973.0,TRADEABLE,28082.0,1000.0,True,-0.06,1,True,5008000,02:23:28
1491.0,0,OP.D.DOW3.27600C.IP,JUN-20,1523.0,Wall Street 27600 CALL,OPT_INDICES,10,1433.0,TRADEABLE,28082.0,1513.0,True,-0.06,1,True,5005000,02:23:25
1009.0,0,OP.D.DOW3.27600P.IP,JUN-20,1096.0,Wall Street 27600 PUT,OPT_INDICES,10,1004.0,TRADEABLE,28082.0,1031.0,True,-0.06,1,True,4996000,02:23:16
1423.0,0,OP.D.DOW3.27700C.IP,JUN-20,1454.0,Wall Street 27700 CALL,OPT_INDICES,10,1367.0,TRADEABLE,28082.0,1445.0,True,-0.06,1,True,5005000,02:23:25
